Title,Readership,Commants,PostingTime,Influence,SplitWords,Label
复盘，疾风知劲草，路遥知马力！A股连遭重挫，反弹还,1647,18,20220315,59.62584276,复盘 疾风知劲草 路遥知马力 连遭 重挫 反弹,
大盘近五周时间都是在3.12日那周K长下影线内震荡，那,2085,19,20210413,62.91168712,近五周 时间 那周 K 长 下影线 震荡,
都说是牛市来了，结果只来了个牛B，而且还是砖家用嘴,1586,4,20180328,14.12010611,说 只来 牛 B 砖 家用 嘴,
当经济学家把利益出卖完之后?,4648,21,20180119,69.53354314,经济学家 利益 出卖 完,
今天低点，破3033后，就随时等反弹了,7726,82,20221020,267.8607841,低 点破 反弹,
好久没有看3月份建仓到现在，曾经亏过30%到现在吃肉一,6486,78,20220613,254.8341919,好久 月份 建仓 亏过 吃 肉,
午评主力历史罕见连续两天流入！A股大涨正式启动？,3465,32,20211209,105.2388961,午评 主力 历史 罕见 连续 流入 大涨 正式 启动,
我认为当前的政策已经具备了催生牛市的条件！所以接下,3648,24,20200222,79.24671919,政策 具备 催生 条件 接下,
盘口说：本周大盘走出了呼唤春天的灵动之美！,4887,55,20200327,180.0411648,盘 口说 走出 呼唤 春天 灵动 之美,
聪明的早就跑了，然后在黎明前又满血满仓杀回来抄底，,2741,5,20220126,17.45326816,聪明 早就 黎明前 满血 杀 回来 抄底,
今天再次被喷成了筛子，看到如潮水一般的抨击，我没有,1417,17,20220325,56.35297945,喷成 筛子 潮水 抨击,
去年年初，一位关系不错的朋友拿了100万进入A股，说要,5016,13,20221106,43.54512513,去年 年初 一位 关系 不错 朋友 说,
继续看好大金融及有潜在科创板利好的券商。,1463,4,20190615,14.10783551,看好 潜在 科创板 利好 券商,
龘：oh～ baby 你就是我的唯一 两个世界都变形 回去谈,12609,30,20180117,98.93523823,龘 ba 唯一 两个 世界 变形 回去 谈,
增量上涨反弹周期延长，要不要扩仓，金融保障基金给我,7193,4,20220517,14.34991852,增量 上涨 反弹 周期 延长 扩仓 保障 基金,
敌人一天天烂下去，我们一天天好起来。,1299,3,20180704,10.8397632,敌人 一天天 烂 一天天,
目前市场两大格局，一是顺周期的钢铁板块继续大涨，美,2455,9,20210513,30.43651802,两大 格局 一是 周期 大涨 美,
世界杯与乐惠国际风云如度，上演世界杯之旅。,3451,3,20180627,10.98828074,世界杯 乐惠 国际风云 如度 上演 世界杯 之旅,
各位股友们，你们相信中国的股市吗？不管你们相信与否,31219,38,20180730,125.0730466,股友们 股市,
（每日一帖）2018-12-5，百万恩仇录 之 第一部 风雪寒,43603,125,20190201,407.8738307,一帖 百万 恩仇录 第一部 风雪 寒,
每周一帖（20200117）投入资金共56.6万元。本周转出1.,1266,7,20200117,23.8358518,每周 一帖 投入 资金 共 万元 周转 出,
今天只是跌停板出货的第一天！,2979,3,20200203,10.96592468,跌停板 出货 第一天,
不论哪支股票，如果出现了重要底部。最低点位算起，最,1271,5,20200704,17.33645094,哪支 股票 底部 最低点 位算起,
叶子越绿越茂密将来开出来的花越红,9843,31,20180917,102.1475946,叶子 越绿越 茂密 将来 开 花越 红,
机构都在跑，只有散户在买。这么大的成交量，不知道机,1577,44,20220224,144.1192411,机构 散户 成交量 机,
《明日预测》狐导上贴又是神预测，太准了，每天都这么,19636,262,20211130,853.0025686,狐导 贴 神 太准,
今天竟然有一只股挣钱了？,1101,13,20200724,43.31462556,一只 股 挣钱,
周五继续撸不要停哦,4707,5,20190210,17.53546047,周五 撸 停,
额明天弹指神功之佛光普照哈,3222,13,20200225,43.47784394,额 弹指神功 佛光 普照,
所有人请注意！今日A股为啥突然大跌？原因终于找到了,97736,538,20220506,1750.246519,所有人 请 为啥 大跌 原因 找到,
太牛逼了.我买的股连跌9天亏40%.大盘不断新高[赞],5714,12,20180403,40.31492908,太 牛逼 股 连跌 天亏 新高 赞,
舍得,1804,56,20210609,183.1396828,舍得,
上证指数下周破3200点大势所趋、人心所向、势不可挡。,2488,5,20180101,17.43854763,破 大势所趋 人心所向 势不可挡,
唱多的的不是股民.都像神剧里安插在群众中喊口号一样,26656,47,20190201,154.2990282,唱 股民 神剧 里 安插 在群众中 喊 口号,
如果周一我们大A不跳水！那真的是牛逼了,2992,4,20190824,14.21658656,周一 A 跳水 真的 牛逼,
午间分享：徐翔前妻喊空锂王引争议，新能源深度调整如,3922,11,20220711,37.00772766,午间 分享 徐翔 前妻 喊 空锂 王引 争议 新能源 深度 调整,
10月16盘后分析,1047,4,20191016,14.05698134,盘后 分析,
大盘如调到3140，我就卖掉创兴资源,6716,15,20180305,50.08948874,如调 卖掉 创兴,
给大盘装锅盖。午后，大锅盖持续发力，所有多头都已经,2568,39,20200819,127.9433583,装 锅盖 午后 锅盖 持续 发力 多头,
今天中国股市不开盘，但是富时A50却直线跳水2.37%，这,1975,5,20220502,17.40344848,股市 开盘 富时 直线 跳水,
小妖初长成，是需要静心饲养的！只要她不出阁，就应耐,2094,20,20210122,66.16234184,小妖 初长成 静心 饲养 出阁 应耐,
人社部调整年金基金投资范围提高权益类资产投资比例上,1155,5,20201230,17.32190369,社部 调整 年金 基金 投资 提高 权益 类 资产 投资 比例,
我认为上证指数调整的时间已经够了，空间稍微差一点,2631,6,20200929,20.6970423,调整 时间 够 空间 稍微,
炒股四字诀,1326,4,20210227,14.09289023,炒股 四字 诀,
这个市场我算是看透了。像董明珠这样的企业家要有几个,3175,13,20190325,43.47561031,算是 看透 董明珠 企业家 几个,
大盘企稳能辉科技即将两个20CM苏文电能点火涨12%,2850,16,20220714,53.2091957,企稳 能辉 两个 苏文 电能 点火 涨,
新的一天，不一样的心情，在这市场低头是乌云，相信某,2921,129,20220215,420.462936,新 心情 低头 乌云,
午评：氛围好转，赛道股开始止跌企稳！人狠话不多，我,1328,7,20220726,23.84311933,午评 氛围 好转 赛道 股 止跌企稳 人狠话,
比熔断股灾还惨，有同意的么,5483,10,20180915,33.80865639,熔断 股灾 惨有 同意,
会买的是徒弟，会卖的才是师傅$龙津药业(SZ002750)$$,1431,12,20220302,40.10447387,徒弟 会卖 师傅 龙津 药业,
还有无情的下跌。伟大的操盘手，需要具备无情的品质，,8338,12,20200317,40.37237166,无情 下跌 伟大的 操盘手 具备 无情 品质,
老板给我来碗～忘情牛肉面：不放眼泪不放痛，放点忘情,1251,3,20191204,10.83404006,老板 碗 忘情 牛肉面 放 眼泪 不放痛 放点 忘情,
节前不清仓，节后亏光光[大笑][大笑],7492,69,20190912,225.6061092,节前 节后 亏 光光 大笑 大笑,
[献花][献花][献花]砍柴人司马懿马哥带着准准准放大器,1969,51,20210512,166.902986,献花 献花 献花 砍柴 司马懿 马哥 带 准准准 放大器,
又开始暴跌了，太好了，这个虚假无耻的垃圾市场就该天,1517,3,20180125,10.86334495,暴跌 太好了 虚假 无耻的 垃圾,
2965.41告诉你风险，只是反弹，2735.23告诉你机会，反,1339,8,20190926,27.0943732,告诉 风险 反弹 告诉 机会 反,
怎样管理证券市场才能够健康,3057,6,20190403,20.7198534,管理 证券市场 健康,
各位股票大神，请问东方财富什么时候可以挂第二天的单,3443,3,20200724,10.98792796,股票 大神 请问 财富 挂 第二天 单,
晚上好。只有经过的人才会懂，每人都曾经付出的代价是,2728,39,20221029,127.9525455,人才 懂 每人 付出 代价,
听好人话发财，听佛祖话升天。散户是最可爱的人。,4462,21,20180102,69.52733535,听 好人 话 发财 听 佛祖 话 升天 散户 可爱的,
筑顶震荡,31173,126,20200512,411.0728225,筑顶 震荡,
很多人炒股，为什么亏损那么严重，就是别人说这个好，,1570,8,20200908,27.11856488,炒股 亏损 说,
话说    大盘12.14盘前,22307,69,20211214,225.7719544,盘前,
温馨提示：22号提示大盘要调整，这两天不能买入，大盘,2176,84,20211126,274.1681806,温馨 提示 提示 调整,
早就知道昨天的大涨回导致今天的结局，妈的，我只想问,1542,4,20180920,14.11582953,早就 涨回 导致 结局 妈 想 问,
25日开门红，周K大阳捅天，3浪3主升浪加速段21日已经,4853,16,20210125,53.2901036,开门红 K 大阳 捅 浪 主升浪 加速 段,
8月1日参考好一个特停,26039,5,20180907,17.79546851,参考 特停,
黄国东：3300点拉锯战下周收复 微网记者：本周是连涨,22588,76,20180225,248.5238572,黄国东 拉锯战 收复 微网 记者 连涨,
红尘问：都上车没？,2584,17,20190519,56.44430238,红尘 问 上车 没,
20200422周三中午贴。低开微反震荡，中午微绿。港外资,3578,11,20200422,36.99377412,周三 贴 低开 微反 震荡 微绿港 外资,
今天我这边下大雪了，心情很好，因为我的名字叫瑞雪，,1397,5,20200216,17.35081874,大雪 心情 很好 名字 瑞雪,
主力天天几百亿的出，报道只提北向资金,1219,3,20211110,10.8301013,主力 天天 几百亿 出 报道 提 北向 资金,
下周重点关注的投资方向,2724,5,20220408,17.45232249,重点 关注 投资,
高点抛，别问为什么，因为快九月一号了,1053,3,20190820,10.80784993,高点 抛别 问 快 九月 一号,
卖飞快3个点，我的赤峰黄金快涨停了，不贪心了！没给,3415,33,20200518,108.4866867,卖 飞快 赤峰 黄金 快 涨停 贪心 没,
多支券商涨停，踏空的跑步进场,8496,10,20221115,33.87522508,多支 券商 涨停 踏空 跑步 进场,
现在明白为什么昨天是买点！今天是没有买点的！[偷笑],1503,40,20221111,131.1119356,明白 买点 买点,
这是股灾吗？,1300,3,20180915,10.83988017,这是 股灾,
金管高层点赞广发证券有担当敢作为，在新都退市事件中,3122,5,20180203,17.47305151,金管 高层 点赞 广发 证券 担当 敢 新 退市 事件,
2440.91点是未来的底，好日子要来，大家坚持持有绩优,1831,4,20190305,14.14194092,底 好日子 持有 绩优,
等着挖地矿了，2020年第42个实盘操作日记,1313,3,20200309,10.84139265,挖 地矿 实盘 操作 日记,
在股市亏了三万五，怎样才能赚回来？,4142,12,20190314,40.26602353,股市 亏了 三万 五 怎样才能 赚 回来,
两种走法内部结构都是abc,17102,253,20221003,823.7315664,两种 走法 内部结构 abc,
接着跌。没有废话，就这三个字，当然你也可以尝试一下,2268,5,20200226,17.42447507,跌 废话 三个 字 尝试,
全球大涨，你披着红纱黑着众人心.[哭][不屑],4024,18,20180701,59.76163029,全球 大涨 披着 红纱 黑着 众人 心哭 不屑,
几点想法,1006,16,20200321,53.05090929,几点 想法,
周一大涨100点！普天同庆！,4165,14,20180516,46.76686525,周一 大涨 普天同庆,
新能源车大涨需要做T吗？马上告诉你,2670,9,20220427,30.44927894,新能源 车 大涨 做 T 告诉,
切换且珍惜，有些股过年后会暴雷！,1033,7,20210209,23.80493511,切换 珍惜 股 过年 暴雷,
如果要去散户化，就放开限制散户进入港股的门槛！,1882,4,20180430,14.14611687,散户 化 放开 散户 门槛,
试发图片，看能否成功。,7397,4,20180521,14.35416947,试 发图片,
上周预测纳斯达克16号已经开启下跌通道,1173,9,20210420,30.3242543,纳斯达克 开启 下跌 通道,
基金收评丨白酒、新能源下跌，还能持有吗？,3043,7,20211217,23.96915568,基金 丨 白酒 新能源 下跌 持有,
买完了。不买了，只看不买了。休息，删软件,1805,5,20190213,17.38976702,完 休息 删,
18省份11月CPI同比涨幅回落 无一地区涨幅处于3时代,9727,22,20180420,72.89579262,省份 CPI 同比 涨幅 回落 无一 地区 涨幅 处于 时代,
红尘午评：受大牛市思维影响上午没卖坐车了！,1504,8,20200107,27.11203674,红尘 午评 受 大牛市 思维 影响 没卖 坐车,
本金13万，亏损接近2万。,1552,18,20200726,59.6168121,本金 亏损 接近,
股市是一面镜子,1102,8,20190905,27.06476356,股市 一面镜子,
救市只能自救! 熟读唐诗三百首不会吟诗也会偷…… 尊,1639,5,20190512,17.37510263,救市 只能 自救 熟读 唐诗三百 首 吟诗 偷 尊,
没有真功夫，不要下股海。这话很多人是不服气的。为什,1678,6,20210727,20.62867718,真功夫 股海 这话 不服气 什,
炒股即人生，新的一年，希望捡馆不能：一拍脑袋，有了,2009,3,20190220,10.90604298,炒股 人生 新 希望 捡馆 一拍 脑袋,
沪深股市实盘实战直播：今天的大跌理所当然，这就是分,5287,43,20220802,141.0531233,沪深股市 实盘 实战 直播 大跌 理所当然,
中午收盘前拉升非奸即盗，有可能开盘后出现快速下跌,1151,6,20200818,20.57137636,收盘 前 拉升 非奸 盗 开盘 快速 下跌,
个人觉得这是创业板四浪反弹中的A浪，短线见顶后会有B,3268,73,20220531,238.4799987,这是 四浪 反弹 A 浪 短线 见 顶 B,
大盘上下均无力，震荡盘整仍继续。[傲],3830,5,20180418,17.50411957,均 无力 震荡 盘整 傲,
机构都是傻鸟，飞得太高了。,2562,33,20190909,108.4430027,机构 傻 鸟 飞得 太高,
明只要看 3529点和4106亿的得失即可,1140,3,20210616,10.8199167,明 亿 得失 即可,
反弹即将出现，不妨在20天线或下方缺口附近参与一下。,3496,62,20200717,202.74025,反弹 天线 下方 缺口 参与,
"无论在什么行业,都要放下架子，放下脾气，放下面子，",3281,4,20200302,14.23060218,行业 放下架子 放下 脾气 放下 面子,
请问老师们，图中B、S、T是在哪里设置的呀？,1853,4,20200717,14.1437564,请问 老师 图 BST 设置,
9.5 龙虎榜--接不接？上塘路火力全开占坑！,3219,9,20220905,30.47770234,龙虎榜 接 接上 塘路 火力 全开 占坑,
A股红色星期二，指数如期走强，本年度倒数第四个交易,1871,11,20211228,36.89522583,红色 走强 本年度 倒数 第四个 交易,
全职第五个交易日，今天没忍住做T，越动越亏,1060,42,20211028,137.5588571,全职 第五个 交易日 没 忍住 做 T 越动 越亏,
建议：每年沪深两市各退市百分之一的股票，末位淘汰,2320,4,20180703,14.17792079,建议 两市 退市 百分之一 股票 末位 淘汰,
股市，我爱你！可是，我现在好像哭！2020年8月12日总,1297,19,20200909,62.83952899,股市 我爱你 好像 哭 总,
昨天亚洲就中国股市下跌,22346,22,20180701,73.02221993,亚洲 股市 下跌,
5-19抄底第十四天稳坐钓鱼台,1635,3,20220522,10.87473121,抄底 第十四天 稳坐钓鱼台,
"在中兴上挣点钱怎么就这么难呢，割了浪潮亏大了,这两",1260,13,20211122,43.33512969,中兴 挣点 钱 难 割 浪潮 亏大 两,
